id,age,gender,country,multilingual,aut.originality.1,aut.originality.2,aut.originality,dat,problems.questions.1,problems.questions.2,problems.questions,problems.cra,problems.combined,word.1,word.2,word.3,word.4,word.5,word.6,word.7,word.8,word.9,word.10
R_1CI0TT1wRlOgvrL,35,Female,Australia,FALSE,NA,NA,NA,85.8155780848825,NA,NA,NA,1,NA,Apple,House,Car,Workbook,Rowing machine,Ring,Buoy,Aeroplane,Teaspoon,Collar
R_1n1rPdUSoYDmzMp,35,Male,Australia,FALSE,NA,NA,NA,75.6127194989295,NA,NA,NA,2,NA,rainbow,dirt,roof,bicycle,spoon,hat,screwdriver,antiseptic,shark,mirror
R_2as20UeaKh1J9ce,70,Male,Australia,FALSE,NA,NA,NA,74.5502134873753,NA,NA,NA,0,NA,car,apple,house,zebra,painting,computer,mountain,planet,supernova,bottle
R_3n7Wn7NB4xk6l1g,35,Male,Australia,FALSE,NA,NA,NA,80.9119630072798,NA,NA,NA,1,NA,Book,Sun,Car,Drum,Carpet,Elephant,Dice,Hammock,Knee,Coat
R_1LpnYrHJJ0pezeg,35,Female,Australia,FALSE,NA,NA,NA,77.8483081786406,NA,NA,NA,1,NA,tree,soccer ball,ruler,teddy bear,glass,chair,dress,bike,garbage bin,photo
R_1MJUMgNrheSwY8I,26,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,86.1068745454153,NA,NA,NA,2,NA,duck,toilet paper,lightbulb,razor,streamer,frankincense,pebble,cloud,engine,ukelele 
R_3pg7uZV7ww7erGz,35,Female,Australia,FALSE,NA,NA,NA,77.9584893158504,NA,NA,NA,1,NA,country,pen,hair,cloud,dog,carrot,sugar,steel,ring,freckle
R_30jn99xJ7tT6wCa,70,Male,Australia,FALSE,NA,NA,NA,84.987509144204,NA,NA,NA,2,NA,Gossimer,Monkey,Wrench,Heat,Jumble,Wizard,Liar,Concophony,Subtlety,Madness
R_AiDW2N4DdQkywa5,55,Female,Australia,FALSE,NA,NA,NA,81.5892718554962,NA,NA,NA,1,NA,cow,pyramid,soil,happy,car,mathematics,blue,sun,magazine,air conditions
R_Xzfdch21J51qlnr,55,Female,Australia,FALSE,NA,NA,NA,77.2091535585267,NA,NA,NA,0,NA,DOG,SHIP,HANKERCHIEF,BALLOON,PAPER,CURLY HAIR,SANDWICH,GRASS,FOOT,GLASS
R_cZNX2BtUZ0NgiSR,65,Male,Australia,FALSE,NA,NA,NA,71.2984285893894,NA,NA,NA,1,NA,house,sky,book,car,woods,sea,table,book,photo,plane
R_3n6R6OVKXbuvmNf,55,Female,Australia,FALSE,NA,NA,NA,80.6568409161021,NA,NA,NA,2,NA,cake,rain,football,air,chocolate,aeroplane,cockatoo,fairy floss,nails,breath
R_3NyvCow04SstBWo,35,Female,Australia,FALSE,NA,NA,NA,82.322643927875,NA,NA,NA,2,NA,Rat,Iron,Fairy,Bleach,Atom,Novel,Heiroglyphic,Toenail,Mathematics,Cheesecake
R_30vCRlEpRIV7G3w,9,Male,Australia,TRUE,NA,NA,NA,74.9614608784517,NA,NA,NA,1,NA,potatoe,onion,flashlight,pizza,cactus,oragami crane,kite,cube,olive,uncle
R_RkKQXmFFOZHehLr,35,Female,Australia,TRUE,NA,NA,NA,86.7771125575971,NA,NA,NA,1,NA,bed,kangaroo,cake,motor,shoelace,lung,handbag,carpet,test tube,spit
R_22WhKvj8Uhj2HxS,35,Female,Australia,FALSE,NA,NA,NA,82.2791750273956,NA,NA,NA,1,NA,Dog ,Car,Moon,Brush,Frypan,Prickle,Turtle,Windmill,Petrol,Sock
R_2zImd9MiD3smDP6,26,Female,United States of America,FALSE,NA,NA,NA,78.9489491000062,NA,NA,NA,2,NA,Pants ,Pipette ,Joke,Orange,Mountain ,Bird ,Nose,Pen ,Building ,Doorstep 
R_2Tt9kL2lluQisZ2,35,Female,Australia,FALSE,NA,NA,NA,81.6223702970005,NA,NA,NA,2,NA,dog,book,bbq,dryer,bus,envelope,plane,arcobat,nude,staple
R_3hsdwG3a5leJaGx,35,Female,Australia,FALSE,NA,NA,NA,77.0383011017527,NA,NA,NA,1,NA,apple,television,feet,dog,quilt,tree,sea,hair,concrete,smell
R_1IhDSgSEb7j60ag,35,Female,Australia,FALSE,NA,NA,NA,74.2335085357938,NA,NA,NA,1,NA,Phone,Shoe,Table,Tree,Sky,Car,Brick,Tap,Barbecue,Letterbox
R_25MVWwfCVwjgegi,26,Female,Australia,FALSE,NA,NA,NA,81.6680824517139,NA,NA,NA,0,NA,tree,car,building,sea shell,cushion,phone,kitten,chair,fork,scarf
R_DT7fAKRdVc5Tutb,26,Female,Australia,FALSE,NA,NA,NA,71.8007070677621,NA,NA,NA,1,NA,cup,cereal,blanket,flower,tin,lilac,couch,ribbon,paper,sign
R_323cKzSlE4GKKYt,18,Female,Australia,FALSE,NA,NA,NA,75.0274126018797,NA,NA,NA,2,NA,shoe,computer,house,grass,nail,country,ocean,couch,letter,knife
R_x3gBOL4SPJSfZ9T,26,Female,Australia,FALSE,NA,NA,NA,74.565395287105,NA,NA,NA,0,NA,Home,Technology,Paper,Parent,Animal,Creatures,Food,Electronics,Furniture,Leisure
R_21vKXS6NFqM9tbv,18,Female,Australia,FALSE,0,0.5,0.25,76.3839884705487,1,1,1,2,3,cat,pencil,love,noun,potato,brick,leaf,computer,stone,door
R_2X0XLy3ZCl0RM84,26,Female,Australia,FALSE,NA,NA,NA,77.9907024332455,NA,NA,NA,2,NA,shoe ,dog,cloud,fork,swing ,disco ball ,car,coffee,ruler ,necklace
R_1l6T167Rdr67vn0,26,Female,Australia,FALSE,NA,NA,NA,83.2434072558369,NA,NA,NA,1,NA,Sun,Chicken,Match,Eraser,Paper,Aeroplane,Teeth,Planet,Sand,Blood
R_2fpQ7bwNRBuhHT7,18,Male,Australia,FALSE,NA,NA,NA,85.1737183651754,NA,NA,NA,2,NA,Moustache,Tyre,Fly,Noodle,Trident,Magic,Pyramid,Jetski,Dust,Pink
R_2DSxGlmA0UUFO61,35,Female,Australia,FALSE,NA,NA,NA,82.4182501861027,NA,NA,NA,0,NA,nose,stapler,coffee,tree,chicken,radio,vase,beach,lava,trumpet
R_1OqU2TWrcrHUoa4,65,Female,Australia,TRUE,NA,NA,NA,77.7472427026147,NA,NA,NA,1,NA,toy,toilet,sponge,orange,bicycle,bitumen,sky,radiator,teeth,piano
R_3KHgfC1C62txyC3,35,Female,United States of America,FALSE,NA,NA,NA,81.3646646238686,NA,NA,NA,2,NA,dog,leaf,table,car,wooden block,tire,zebra,corn flake,calculator,globe
R_2wLknBMYdEhGkg3,35,Female,Australia,FALSE,NA,NA,NA,74.4590980311235,NA,NA,NA,1,NA,Kite,Car,Paddock,Pig,Driveway,Tree,Dam,Gate,Shed,Tractor
R_1B5EdAcJHwj0PSh,35,Female,Australia,FALSE,NA,NA,NA,78.2207281106994,NA,NA,NA,1,NA,bark,china,hair,diamond,school,soil,plastic,banana,snow,seaweed
R_2qz8ZYSL6vBAhsg,26,Male,Australia,FALSE,NA,NA,NA,81.9746986608065,NA,NA,NA,2,NA,cup,wheel,feelings,moon,gas,cognition,cow,hammer,beach,ennui
R_2rORWqFHKHE5qDT,26,Female,Australia,FALSE,NA,NA,NA,78.7925943377472,NA,NA,NA,1,NA,Rabbit,Planet,Hospital,Herb,Dream,Cloud,Bomb,Hair,Town,Puddle
R_1IEGsQihhPSY2eV,35,Male,Australia,TRUE,NA,NA,NA,70.9545364337308,NA,NA,NA,1,NA,dog,bicycle,land,happy,car,relationship,work,discovery,love,Time
R_V4M9PKxxc1QpLUZ,65,Female,Australia,TRUE,NA,NA,NA,70.8857568956557,NA,NA,NA,0,NA,Pen,House,Gate,Marble,Animal,Mak,Tree,Pond,Curtain,Cupboard
R_3Oje4bqQ4BmSWyn,65,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,85.412468140324,NA,NA,NA,2,NA,Awareness,Fox,Zip,Ash,Universe,Lava,Car,Toenail,Atom,Emptyness
R_ex2KRm0M8hTfHIR,35,Female,Australia,FALSE,NA,NA,NA,74.4607926834197,NA,NA,NA,0,NA,Dog,Dinosaur,Ice,Sun,Car,Snake,Washing machine,Pencil,Cave,Mammoth
R_1kFSvtEHxdwgutB,35,Male,Australia,FALSE,NA,NA,NA,83.6798013675781,NA,NA,NA,2,NA,dryer,cream,helicopter,grass,earphones,octopus,wind,patients,moon,confetti
R_1j8QE7PAI7Ea9aF,55,Male,Australia,FALSE,NA,NA,NA,83.3370007397163,NA,NA,NA,1,NA,Paper,Aircraft,Pool,Hospital,Jumper,Forest,Star,Plan,Mirror,Cell
R_2ymylFRez3pGEUF,35,Male,Australia,TRUE,NA,NA,NA,83.078963256308,NA,NA,NA,2,NA,Spaghetti,Trumpet,Chair,Dress,Collar,Job,Seesaw,Nostril-hair,Crochet ,Whisky barrel
R_1oi2E2caoxlTv59,35,Male,Australia,FALSE,NA,NA,NA,78.0741811508224,NA,NA,NA,1,NA,Pen,Coaster,Toilet,Apple,Fish,Map,Bag,Cigarette,House,Raft
R_2eWqZJPBZJTvJza,26,Male,Australia,TRUE,NA,NA,NA,93.2109126377673,NA,NA,NA,1,NA,Corduroy,Expanse,Vocabulary,Piccolo,Radiotherapy,Onomatopeia,Yo-yo,Ice,Patience,Grain
R_1QH5QlMHVV6Y9ES,65,Male,Australia,FALSE,NA,NA,NA,78.7648472047988,NA,NA,NA,0,NA,Raod,Orange,Sky,Phone,Coal,Shoe,Building,Wine,Metre,Tongue
R_3iqKTcoHK3sGbou,65,Female,Australia,FALSE,NA,NA,NA,80.8665904438212,NA,NA,NA,2,NA,Zoo,Circus,Doctor,Car,Plant,Comet,Book,Phone,Wheelchair,Dress
R_32L4JjOEOcglX2o,35,Female,Australia,FALSE,NA,NA,NA,83.9960329148674,NA,NA,NA,1,NA,House,Tree,bread,mineral,star,bacteria,stapler,crater,cloud,logo
R_p6Rkq4AaI31m59v,35,Female,Australia,FALSE,NA,NA,NA,75.27046824495,NA,NA,NA,0,NA,Animal,Paper,Plant,Bucket,Table,Computer,Spoon ,Floor,Glove,Picture
R_2zTOaNhagCTzRxb,26,Female,Australia,FALSE,NA,NA,NA,77.1505713817619,NA,NA,NA,2,NA,Idea,Location,Dog,Prayer,Tissue,Dream,Hunger,Stirrups,Moat,Textbook
R_3lDZxoxVnf7Emzz,35,Male,Hong Kong (S.A.R.),TRUE,NA,NA,NA,85.9517695692678,NA,NA,NA,1,NA,green,balloon,key,verb,passion,koala,equilvalence,robot,trousers,spreadsheet
R_ST5FvqS2v5ZSKTn,35,Female,Australia,FALSE,NA,NA,NA,75.9652632332984,NA,NA,NA,1,NA,Chair,Shoe,Truck,Ceiling,Apple,Hospital,Fire,Market,Newspaper,Fan
R_xAe4oMzqu6CBb9f,35,Female,Australia,FALSE,NA,NA,NA,69.6373903325626,NA,NA,NA,0,NA,House,Girl,Shoe,Bag,Dog,Oval,Car,Finger,Giraffe,Ball
R_TaMkyST5HuvNx85,35,Female,Australia,FALSE,NA,NA,NA,81.7290579234915,NA,NA,NA,1,NA,Psychology ,Alcoholic ,Training ,Exercise ,Geography ,Smashing ,Delinquent ,Motivation ,Ginormous ,Drive 
R_1IbzJawEx3UcLBd,35,Male,Australia,FALSE,NA,NA,NA,73.0643471791631,NA,NA,NA,1,NA,House,Star,Stick,Bicycle,Grass,Water,Elephant,Traffic light,Pineapple,Sound
R_3r2NqC0eZ1Am1Mg,35,Male,Australia,FALSE,NA,NA,NA,85.6779719791597,NA,NA,NA,1,NA,Caravan,Shoe,Space shuttle ,Motherboard,Lamb,Ski,Textbook,Trampoline,Referee,Jumper
R_1H0FVT3A9KSXHY7,70,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,74.7072445938275,NA,NA,NA,2,NA,Apple,Pear,Table,Bed,Chair,Car,Spade,Hammer ,Jacket,Surfboard 
R_78v9SP3TaTFn0id,55,Female,Australia,FALSE,NA,NA,NA,88.9760358392128,NA,NA,NA,1,NA,Seedpod,Toothbrush,Wave,Mother,Moon,Zucchini,Key,Intestine,Zebra,Glove
R_2rIzmwTi6zS08eu,55,Male,Australia,FALSE,NA,NA,NA,80.3952796828179,NA,NA,NA,2,NA,Dog,Car,Ladder,Mountain,Star,Atom,Bug,Bus,Tree,Coin
R_1dsIY7NAHXbu6jD,26,Male,Australia,FALSE,NA,NA,NA,84.4467828360697,NA,NA,NA,1,NA,monkey,country,star,car,dot,telephone,broomstick,remote,label,gum
R_28FH0gP0WpehmAN,35,Female,Australia,FALSE,NA,NA,NA,75.2692368058931,NA,NA,NA,1,NA,Car,Door,Railway,Apartment,Cafe,Rubbish bin,Sunglasses,Water,Television,Shoe
R_3PXeZZW0oGsJwtO,55,Male,Australia,FALSE,NA,NA,NA,78.1080741435289,NA,NA,NA,1,NA,birds,saucepan,arrow,tent,magnifing glass,wine ,rabbit,onion,water,dog
R_DwnHkxjuPrjhTuV,18,Female,Australia,FALSE,NA,NA,NA,74.3382195631663,NA,NA,NA,1,NA,Bed,Car,Cloud,Table,Building,Book,Paint,Music,Elevator,Water
R_vUCO0hQF8gKP5Dj,55,Male,Australia,FALSE,NA,NA,NA,84.4506689857337,NA,NA,NA,0,NA,Car,Plane,Rock,Mist,Coin,Screw driver,Microbe,Marshmallow,Helium,Tank
R_r9gZ7QvTfJyaVcB,35,Female,Australia,FALSE,NA,NA,NA,81.946846869375,NA,NA,NA,1,NA,Shoe,Toothbrush,Can opener,Dictionary,Pillow,Apple,Wrench,Lightbulb,Matches,Fertiliser 
R_2s1tKGgrCsD0HTj,55,Male,Australia,TRUE,NA,NA,NA,79.1061292446795,NA,NA,NA,0,NA,car,sport,fashion,computer,diet,culture,zoology,dinosaurs,craft,electronics
R_bj6kifgkIui9KY9,26,Female,Australia,FALSE,NA,NA,NA,87.9935436083802,NA,NA,NA,2,NA,Raspberry ,Bolt,Granite ,Ukelele,Beret,Quantum ,Enigma ,Existentialism,Fat,Pi
R_tFIGm3tauni8yGJ,35,Female,Australia,FALSE,NA,NA,NA,83.7495400792076,NA,NA,NA,0,NA,Apple,Leap,Depressed,Expand,Communism,Galaxy,Equation,Face,Beneath,Extinguish
R_12usiOgAk6zYHLO,35,Female,Australia,FALSE,NA,NA,NA,73.4340828799066,NA,NA,NA,1,NA,Chair ,Ground,Building,Car,Boat,Triangle,Pyramid ,Ball,Hat,Bed
R_3IaZrtY3c1rrMD2,55,Male,Australia,FALSE,NA,NA,NA,75.2793767622539,NA,NA,NA,1,NA,fish,rock,tree,chair,coat,cheese,car,goat,sky,bottle
R_3MsOVLGDhrCIgmu,55,Male,Australia,FALSE,NA,NA,NA,81.6673175564834,NA,NA,NA,1,NA,Dog,Pin,House,Grass,Atom,Neon,Meteor,Doctor,Plastic,Niece
R_2yr75sjD5HdEK0U,26,Female,Australia,FALSE,NA,NA,NA,88.7506173014463,NA,NA,NA,1,NA,Pork,Cloud,Nail,Love,snicker,divert,subpoena,twentysix,cork,obsolete
R_1CCNWzAJpHpsIxy,35,NA,Australia,FALSE,NA,NA,NA,76.531658321619,NA,NA,NA,1,NA,Board,carpet,phone,water,window,leaf,horizon,tinsel,cream,train
R_z6Z5mo7p0DoZhkd,35,Male,Australia,FALSE,NA,NA,NA,83.831555123574,NA,NA,NA,1,NA,tyre,hammer,cloud,star,bottle,meal,family,work,engine,rest
R_1qaBgCEAQPIEIYB,35,Female,Australia,FALSE,NA,NA,NA,54.7967957598822,NA,NA,NA,1,NA,Black,White,Sun,Moon,Hot,Cold,Green,Red,Brick,Paper
R_3lGG1qQjHyCQSr8,26,Female,Australia,FALSE,NA,NA,NA,67.677343814146,NA,NA,NA,2,NA,Hill,Picture ,Hot,Happy,Time ,Candle,Dog,Chair,Road,Sky
R_2BrJLJ3Cjr77eQB,35,Male,Australia,TRUE,NA,NA,NA,81.5411517662661,NA,NA,NA,2,NA,Cat,Book,Galaxy,Creativity,Education,Flower,A.I.,Backpack,Samurai,Role playing game
R_1Q0BQViAStpZFpX,35,Male,Australia,FALSE,NA,NA,NA,80.6256457098893,NA,NA,NA,1,NA,carpet,alian,boat,urine,toes,snail,toothpaste,gold,piano,headache
R_3D5yCahNmxxyyTu,55,Male,Australia,FALSE,NA,NA,NA,78.4633265863661,NA,NA,NA,1,NA,Bus,Club,Can,Hand,electron,caravan,star,fridge,hook,page
R_3JF8wvlBO7C8ANW,26,Female,Australia,TRUE,NA,NA,NA,80.7230521259563,NA,NA,NA,0,NA,Train,Sunshine,Frog,Program,Novel,Happiness,Woman,Connection,Fact,Isotope
R_12tpt8SsjYHtVkA,55,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,NA,NA,NA,77.3383273654396,NA,NA,NA,1,NA,Car, Balloon,Eyelash ,Boat ,Ocean,Hill,Watch ,Tree,Potato ,Cardboard 
R_1g5yox0ySZd3eXx,35,Male,Australia,FALSE,NA,NA,NA,76.2326087270464,NA,NA,NA,0,NA,Dog,Car,Hat,Bridge,Bowl ,Coffee,Curtains ,Rat,Girl,Earring
R_ykAX2GUAgwfZgNX,18,Female,Australia,FALSE,NA,NA,NA,86.8609875529295,NA,NA,NA,1,NA,Dog,Star,Blanket,Peak,Ipad,Tape measure,Gavel,Nerves,Fridge,Nylon
R_2EmFA9i4477aHIz,35,Female,Australia,FALSE,NA,NA,NA,76.9295201415107,NA,NA,NA,0,NA,Car,Shampoo,Tree,Handle,Nose,Bowl,Sandpaper,Gum(chewing),Steak,Cloud
R_3OjHhHkIPcxgENe,55,Female,Australia,FALSE,NA,NA,NA,71.2514832615852,NA,NA,NA,1,NA,Fabric,Stone,Smile,Fence,Glitter,Dog,Sun,Newspaper ,Grass,Sox
R_3CNmdJv7d0yB96J,26,Male,Australia,FALSE,NA,NA,NA,85.7319971103044,NA,NA,NA,2,NA,Cat,Sabotage ,Crimea,Price,Sleeper,Trampoline ,Love,Communism ,Scream,Wallet
R_2tcbGJs0sOH8h80,35,Female,Australia,FALSE,NA,NA,NA,84.3735829173099,NA,NA,NA,1,NA,Tree,Chair,Soil,Book,Clarinet,Cloud,Zombie ,Oxygen,Big toe,Coffee
R_1mhdG1QsWP8eIv2,18,Male,Australia,FALSE,NA,NA,NA,85.3383195719549,NA,NA,NA,1,NA,brain,spring,bottlecap,cartoon,knowledge,brush,shiv,darkness,bus,chaos
R_2EzpGzaPHqq9BAz,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,82.2541852509381,NA,NA,NA,0,NA,sea,dinosaur,termite,towerblock,volcano,train,mug,kaleidoscope ,computer,pencil
R_BxkooCZnGj85MaZ,26,Male,Australia,FALSE,NA,NA,NA,71.8800249553862,NA,NA,NA,2,NA,Ball,Card,Screw,Water,Key,Stand,Bottle,Trap,Wing,Hinge
R_1KfpMJCSnkz6Its,35,Male,New Zealand,TRUE,NA,NA,NA,75.0523490742559,NA,NA,NA,1,NA,Nose,Soup,Shell,Feather,Fear,Orange,Cloggs,Lint,Smell,Light 
R_3PNoOazqfDYiZMY,18,Female,Australia,FALSE,NA,NA,NA,76.8837537793886,NA,NA,NA,2,NA,mouse,bottle,book,pen,teeth,shoe,watch,car,lolly,door
R_2q8g5sHbbogqza4,55,Female,Ireland,FALSE,NA,NA,NA,74.3571378290653,NA,NA,NA,1,NA,Cat,Grass,Man,Crabs,Brick,Clown,Table,Mountain,Skies,Giraffe
R_2vc8Crgtviorlet,35,Female,Australia,TRUE,NA,NA,NA,83.1726107391573,NA,NA,NA,0,NA,Sun,Jumper,Shampoo,Toenail,Surfboard,Windmill,Cabin,Knife,Oar,Helicopter
R_3oHeJ2DCQhESItn,35,Male,Australia,TRUE,NA,NA,NA,78.589962245453,NA,NA,NA,1,NA,Far,Tree,Atom,Understood,High,Colourful,Bland,Tasteful,Lucky,Book
R_1pYU1V5De7Z7Erv,65,Male,Australia,FALSE,NA,NA,NA,70.3452374963533,NA,NA,NA,1,NA,Folded,Damp,Frozen,Perforated ,Thick,Striped,Transparent ,Reflective ,Numbered,Corrugated 
R_27kZ18ymHytOYQR,18,Female,Australia,FALSE,NA,NA,NA,88.4068607507894,NA,NA,NA,2,NA,banana,swimmer,lantern,pen,bible,communism,trigonometry,shoes,wifi,dollhouse
R_1qUqj3yPxJ6YmL2,35,Female,Australia,FALSE,NA,NA,NA,75.9560921007679,NA,NA,NA,0,NA,Bread,Biscuit,Table,Light,Blanket,Beach,Tyre,Jacket ,Yacht,Sail
R_1Ol7pWUlaqvKYrd,35,Male,Australia,TRUE,NA,NA,NA,80.1243272709793,NA,NA,NA,1,NA,ball,concrete,microbe,system,dust,water,lasso,paper,paste,bean
R_2SHaPSP6y43zxLb,35,Male,Australia,FALSE,NA,NA,NA,76.2203994606222,NA,NA,NA,2,NA,Car,Football,Computer,Plant,Love,Scratch,Box,Star,Dog,Hairstyle
R_3hoUXdwUfXqkJKb,26,Female,Australia,FALSE,NA,NA,NA,72.6896743689265,NA,NA,NA,0,NA,Tree,Bike,Silver,Tattoo,Plastic,Whale,Sand,Rainbow,Icecream,Paste
R_3KJGPGSwNvanLYy,35,Female,Australia,FALSE,NA,NA,NA,82.7550040557981,NA,NA,NA,1,NA,Dog,Scarf,Lawnmower ,Sunshine ,Soup,Doona,Pencil,Library ,Challenge,Love 
R_2cdNzyzj8oINzcM,55,Female,Australia,FALSE,NA,NA,NA,74.3154999046099,NA,NA,NA,0,NA,Car,Milk,Space,Grass,Person,Dirt,Computer,Hair,Shoes,Paws
R_3KJ9cbNjU9B1wu0,26,Male,Australia,FALSE,NA,NA,NA,85.1512880463685,NA,NA,NA,2,NA,pen,grass,electron,sign,rocket,forge,timer,money,volleyball,quartz
R_Og9JUHerTf6DHxL,26,Female,Australia,FALSE,NA,NA,NA,75.845331973618,NA,NA,NA,1,NA,Hair dye,Lemon,Cardboard ,Fish,Balloon,Sponge,Deep fryer,Concrete,Combine harvester ,Penne
R_bqjgWN7XpjYfJBf,35,Female,Australia,FALSE,NA,NA,NA,74.00180972403,NA,NA,NA,1,NA,Currency,Seat,Chair,Railing ,Road,Tree,Car,Bus,Tram,Window
R_2zFU3imrKoOSTUS,35,Female,Australia,FALSE,NA,NA,NA,86.1814077588774,NA,NA,NA,2,NA,plate,dolphin,palm tree,volcano,skyscraper,spatula,jeans,broccoli,ruler,car
R_2ZE9epaT28vHZsx,35,Female,Australia,FALSE,NA,NA,NA,78.3311503983679,NA,NA,NA,2,NA,Car,Telephone,Jug,Toilet,Hospital,Glad wrap,Rabbit,Foam,Cheese,Lake
R_1gd00DfOZFGDRmM,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,65.600194533666,NA,NA,NA,1,NA,love,hate,fear,courage,timid,assertive,passive,active,complacent ,questioning 
R_28At0AlqnjYgmAM,26,Male,Australia,FALSE,NA,NA,NA,83.9475950603152,NA,NA,NA,1,NA,Cat,Metal,Bowl,Stomach,Dream,Letter,Wildlife park,Octogenarian,Symbol,Overpass
R_1hFsKXyHsBony0b,26,Female,Australia,FALSE,NA,NA,NA,82.668457641488,NA,NA,NA,1,NA,Horse,Brick,Flour,Rug,Aeroplane ,Paperclip,Door,Bed,Car,Ant
R_1mP3cNQ3wWA5rIp,26,Female,Australia,FALSE,NA,NA,NA,79.0553376256,NA,NA,NA,2,NA,Computer,Dirt,Brazil,Ocean,Darkness,Home,Chocolate,Atom,Pencil,Forest
R_2uQmj89O87PuqdY,35,Female,Australia,TRUE,NA,NA,NA,80.2787261216768,NA,NA,NA,1,NA,Tree,Car,Skeleton ,Robot,Star,Nucleus,Blanket,Sea,Koala,Dad
R_pAI7eA73riB4PXr,35,Female,Australia,FALSE,NA,NA,NA,86.6885406098196,NA,NA,NA,2,NA,Cat,Paperclip,Blanket,Sky,Plane,Bookcase,Nematode,Road,Toy,Mouth
R_ssPByieKQEKOYlb,26,Male,Australia,FALSE,NA,NA,NA,86.1865920435992,NA,NA,NA,1,NA,Penis,Porpupine,Pinball,Barracks,Bullet,Soap,Tyre,Tangello,Pliers,Tooth
R_2wp2xsOL1TuM2eQ,35,Male,Australia,FALSE,NA,NA,NA,76.3933676339331,NA,NA,NA,2,NA,Ball,Frog,Book,Key,Pen,Rock,Flower,Cup,Carpet,Hat
R_2uOl5fJeEpeeV9H,35,Male,Australia,TRUE,NA,NA,NA,75.1136469344298,NA,NA,NA,1,NA,Air,Sand,Energy,Play-Doh,Time,Juice,Tyre,Aluminium,Radon,Paint
R_6kSlBDNgAyNNvHP,35,Female,Australia,TRUE,NA,NA,NA,82.0372692619761,NA,NA,NA,2,NA,Politics,Truth,Elephant,Teapot,Miniscule,Black hole,Pillow,Number,Sediment,Love
R_2DP4QvLX5I2X0xw,55,Male,India,TRUE,NA,NA,NA,78.7558465841271,NA,NA,NA,1,NA,help,Sugar,Car,Bird,Envelope,Door,Pastry,fish,planet,electricity
R_3Ic9FPoNBCWKXj1,65,Female,Australia,FALSE,NA,NA,NA,73.1999473912375,NA,NA,NA,1,NA,Table,Pan,Tap,Tjermometer,Bicycle,Broom,Water,Tree,Bird,Knitting needle
R_3rHDKMrd6yETZaW,55,Male,United States of America,TRUE,NA,NA,NA,72.9387926913443,NA,NA,NA,1,NA,Bird,Table,Milk,Road,Shower,Rain,Ball,Scissors,Hat,Snake
R_2QXv4NfqF1aXqTt,35,Male,Australia,FALSE,NA,NA,NA,73.8342594000555,NA,NA,NA,1,NA,Banana,Brick,Spoon,Elephant,Cup,Lawnmower,Tree ,Chair,Gold,Bubble
R_C8qZSdXo9cceB33,35,Male,Australia,TRUE,NA,NA,NA,92.3425653505893,NA,NA,NA,2,NA,Octopus, Hart,Map,Innuendo,Philosophy,Disease,Diplodocus ,Comma,Petulance,Heritage
R_2xJ1R4GLiCGYk8Z,55,Male,Australia,FALSE,NA,NA,NA,63.2372010321844,NA,NA,NA,1,NA,house,dog,tree,shop,park,tree,mountain,rock,water,boat
R_0JaPXE3os5KAtnX,35,Male,Australia,TRUE,NA,NA,NA,79.0900695093331,NA,NA,NA,2,NA,Brick,Cotton,Steel,Ice cream,Asteroid,Tree,Starfish,Computer chip,Sky,Maths
R_9yi17SiakbeoSjL,35,Male,Australia,FALSE,NA,NA,NA,92.4719416092904,NA,NA,NA,1,NA,Crystal,Water,Yak,Onamatopia ,Metropolis,Dominatrix,I,Chant,Collaboration,Eugenics
R_3QQJXogFcJ4zePk,35,Female,Australia,FALSE,NA,NA,NA,78.4951986301513,NA,NA,NA,1,NA,Dog,Comb,Purse,Men,School,Magazine,Hammer,Banana,Yacht,Lipstick
R_3iWjo30HXDmnxHb,35,Male,Australia,FALSE,NA,NA,NA,72.1973111941701,NA,NA,NA,2,NA,Cat,Spoon,Sun,Chair,Eye,Nail,Park,Building,Work,Play
R_r3gsnwJ56Y5I03T,35,Female,Australia,FALSE,NA,NA,NA,89.4573376824459,NA,NA,NA,1,NA,Ghosts,Bananas,Mathematics ,Dumbbell ,Slippers ,Camping mattress ,Telephone ,Sheep,Wardrobe,Tree
R_Z1TwkZtTKF8w77P,26,Male,Australia,FALSE,NA,NA,NA,80.3021415713288,NA,NA,NA,0,NA,Carpet,Bird,Shirt,Water,Cocaine,Statue,Arrow,Balcony,Fire,Rifle
R_1kOyZaxvUVbk8hG,35,Male,Australia,FALSE,NA,NA,NA,89.1947620653636,NA,NA,NA,0,NA,Hour,Electric,Keratin,Mucus,Runner,Brace,Cog,Dance,Gravity,Milk
R_1f1SKj95pFQxw30,35,Female,Australia,FALSE,NA,NA,NA,90.9423584808662,NA,NA,NA,1,NA,Place,Onion,Volcano,Sin,Keyhole,Electron,Existentialism,Robot,Scissor,Quaver
